v_in	V(u_out)
1.470999999999949e+00	1.473771e+00
1.471999999999949e+00	1.474781e+00
1.472999999999949e+00	1.475791e+00
1.473999999999948e+00	1.476801e+00
1.474999999999948e+00	1.477811e+00
1.475999999999948e+00	1.478821e+00
1.476999999999948e+00	1.479831e+00
1.477999999999948e+00	1.480841e+00
1.478999999999948e+00	1.481851e+00
1.479999999999948e+00	1.482861e+00
1.480999999999948e+00	1.483871e+00
1.481999999999948e+00	1.484881e+00
1.482999999999947e+00	1.485891e+00
1.483999999999947e+00	1.486901e+00
1.484999999999947e+00	1.487911e+00
1.485999999999947e+00	1.488921e+00
1.486999999999947e+00	1.489931e+00
1.487999999999947e+00	1.490940e+00
1.488999999999947e+00	1.491950e+00
1.489999999999947e+00	1.492960e+00
1.490999999999947e+00	1.493970e+00
1.491999999999946e+00	1.494980e+00
1.492999999999946e+00	1.495990e+00
1.493999999999946e+00	1.497000e+00
1.494999999999946e+00	1.498010e+00
1.495999999999946e+00	1.499020e+00
1.496999999999946e+00	1.500029e+00
1.497999999999946e+00	1.501039e+00
1.498999999999946e+00	1.502049e+00
1.499999999999946e+00	1.503059e+00
1.500999999999945e+00	1.504069e+00
1.501999999999945e+00	1.505079e+00
1.502999999999945e+00	1.506088e+00
1.503999999999945e+00	1.507098e+00
1.504999999999945e+00	1.508108e+00
1.505999999999945e+00	1.509118e+00
1.506999999999945e+00	1.510128e+00
1.507999999999945e+00	1.511137e+00
1.508999999999945e+00	1.512147e+00
1.509999999999944e+00	1.513157e+00
1.510999999999944e+00	1.514167e+00
1.511999999999944e+00	1.515176e+00
1.512999999999944e+00	1.516186e+00
1.513999999999944e+00	1.517196e+00
1.514999999999944e+00	1.518206e+00
1.515999999999944e+00	1.519215e+00
1.516999999999944e+00	1.520225e+00
1.517999999999944e+00	1.521235e+00
1.518999999999944e+00	1.522245e+00
1.519999999999943e+00	1.523254e+00
1.520999999999943e+00	1.524264e+00
1.521999999999943e+00	1.525274e+00
1.522999999999943e+00	1.526283e+00
1.523999999999943e+00	1.527293e+00
1.524999999999943e+00	1.528303e+00
1.525999999999943e+00	1.529312e+00
1.526999999999943e+00	1.530322e+00
1.527999999999943e+00	1.531332e+00
1.528999999999942e+00	1.532341e+00
1.529999999999942e+00	1.533351e+00
1.530999999999942e+00	1.534361e+00
1.531999999999942e+00	1.535371e+00
1.532999999999942e+00	1.536380e+00
1.533999999999942e+00	1.537390e+00
1.534999999999942e+00	1.538400e+00
1.535999999999942e+00	1.539409e+00
1.536999999999942e+00	1.540419e+00
1.537999999999941e+00	1.541429e+00
1.538999999999941e+00	1.542438e+00
1.539999999999941e+00	1.543448e+00
1.540999999999941e+00	1.544458e+00
1.541999999999941e+00	1.545467e+00
1.542999999999941e+00	1.546477e+00
1.543999999999941e+00	1.547487e+00
1.544999999999941e+00	1.548496e+00
1.545999999999941e+00	1.549506e+00
1.546999999999940e+00	1.550516e+00
1.547999999999940e+00	1.551525e+00
1.548999999999940e+00	1.552535e+00
1.549999999999940e+00	1.553545e+00
1.550999999999940e+00	1.554554e+00
1.551999999999940e+00	1.555564e+00
1.552999999999940e+00	1.556574e+00
1.553999999999940e+00	1.557583e+00
1.554999999999940e+00	1.558593e+00
1.555999999999939e+00	1.559603e+00
1.556999999999939e+00	1.560612e+00
1.557999999999939e+00	1.561622e+00
1.558999999999939e+00	1.562632e+00
1.559999999999939e+00	1.563642e+00
1.560999999999939e+00	1.564651e+00
1.561999999999939e+00	1.565661e+00
1.562999999999939e+00	1.566671e+00
1.563999999999939e+00	1.567680e+00
1.564999999999938e+00	1.568690e+00
1.565999999999938e+00	1.569700e+00
1.566999999999938e+00	1.570710e+00
1.567999999999938e+00	1.571719e+00
1.568999999999938e+00	1.572729e+00
1.569999999999938e+00	1.573739e+00
1.570999999999938e+00	1.574749e+00
1.571999999999938e+00	1.575758e+00
1.572999999999938e+00	1.576768e+00
1.573999999999937e+00	1.577778e+00
1.574999999999937e+00	1.578788e+00
1.575999999999937e+00	1.579797e+00
1.576999999999937e+00	1.580807e+00
1.577999999999937e+00	1.581817e+00
1.578999999999937e+00	1.582827e+00
1.579999999999937e+00	1.583837e+00
1.580999999999937e+00	1.584846e+00
1.581999999999937e+00	1.585856e+00
1.582999999999936e+00	1.586866e+00
1.583999999999936e+00	1.587876e+00
1.584999999999936e+00	1.588886e+00
1.585999999999936e+00	1.589896e+00
1.586999999999936e+00	1.590906e+00
1.587999999999936e+00	1.591915e+00
1.588999999999936e+00	1.592925e+00
1.589999999999936e+00	1.593935e+00
1.590999999999936e+00	1.594945e+00
1.591999999999935e+00	1.595955e+00
1.592999999999935e+00	1.596965e+00
1.593999999999935e+00	1.597975e+00
1.594999999999935e+00	1.598985e+00
1.595999999999935e+00	1.599995e+00
1.596999999999935e+00	1.601005e+00
1.597999999999935e+00	1.602015e+00
1.598999999999935e+00	1.603025e+00
1.599999999999935e+00	1.604035e+00
1.600999999999934e+00	1.605045e+00
1.601999999999934e+00	1.606055e+00
1.602999999999934e+00	1.607065e+00
1.603999999999934e+00	1.608075e+00
1.604999999999934e+00	1.609085e+00
1.605999999999934e+00	1.610095e+00
1.606999999999934e+00	1.611105e+00
1.607999999999934e+00	1.612115e+00
1.608999999999934e+00	1.613125e+00
1.609999999999933e+00	1.614135e+00
1.610999999999933e+00	1.615145e+00
1.611999999999933e+00	1.616155e+00
1.612999999999933e+00	1.617165e+00
1.613999999999933e+00	1.618176e+00
1.614999999999933e+00	1.619186e+00
1.615999999999933e+00	1.620196e+00
1.616999999999933e+00	1.621206e+00
1.617999999999933e+00	1.622216e+00
1.618999999999932e+00	1.623226e+00
1.619999999999932e+00	1.624237e+00
1.620999999999932e+00	1.625247e+00
1.621999999999932e+00	1.626257e+00
1.622999999999932e+00	1.627267e+00
1.623999999999932e+00	1.628278e+00
1.624999999999932e+00	1.629288e+00
1.625999999999932e+00	1.630298e+00
1.626999999999932e+00	1.631309e+00
1.627999999999932e+00	1.632319e+00
1.628999999999931e+00	1.633329e+00
1.629999999999931e+00	1.634340e+00
1.630999999999931e+00	1.635350e+00
1.631999999999931e+00	1.636360e+00
1.632999999999931e+00	1.637371e+00
1.633999999999931e+00	1.638381e+00
1.634999999999931e+00	1.639392e+00
1.635999999999931e+00	1.640402e+00
1.636999999999931e+00	1.641412e+00
1.637999999999930e+00	1.642423e+00
1.638999999999930e+00	1.643434e+00
1.639999999999930e+00	1.644444e+00
1.640999999999930e+00	1.645455e+00
1.641999999999930e+00	1.646465e+00
1.642999999999930e+00	1.647476e+00
1.643999999999930e+00	1.648486e+00
1.644999999999930e+00	1.649497e+00
1.645999999999930e+00	1.650508e+00
1.646999999999929e+00	1.651519e+00
1.647999999999929e+00	1.652529e+00
1.648999999999929e+00	1.653540e+00
1.649999999999929e+00	1.654551e+00
1.650999999999929e+00	1.655562e+00
1.651999999999929e+00	1.656573e+00
1.652999999999929e+00	1.657583e+00
1.653999999999929e+00	1.658594e+00
1.654999999999929e+00	1.659606e+00
1.655999999999928e+00	1.660617e+00
1.656999999999928e+00	1.661628e+00
1.657999999999928e+00	1.662639e+00
1.658999999999928e+00	1.663650e+00
1.659999999999928e+00	1.664661e+00
1.660999999999928e+00	1.665672e+00
1.661999999999928e+00	1.666684e+00
1.662999999999928e+00	1.667695e+00
1.663999999999928e+00	1.668706e+00
1.664999999999927e+00	1.669718e+00
1.665999999999927e+00	1.670729e+00
1.666999999999927e+00	1.671741e+00
1.667999999999927e+00	1.672753e+00
1.668999999999927e+00	1.673764e+00
1.669999999999927e+00	1.674776e+00
1.670999999999927e+00	1.675788e+00
1.671999999999927e+00	1.676800e+00
1.672999999999927e+00	1.677812e+00
1.673999999999926e+00	1.678824e+00
1.674999999999926e+00	1.679836e+00
1.675999999999926e+00	1.680849e+00
1.676999999999926e+00	1.681861e+00
1.677999999999926e+00	1.682873e+00
1.678999999999926e+00	1.683886e+00
1.679999999999926e+00	1.684899e+00
1.680999999999926e+00	1.685912e+00
1.681999999999926e+00	1.686925e+00
1.682999999999925e+00	1.687938e+00
1.683999999999925e+00	1.688951e+00
1.684999999999925e+00	1.689964e+00
1.685999999999925e+00	1.690978e+00
1.686999999999925e+00	1.691991e+00
1.687999999999925e+00	1.693005e+00
1.688999999999925e+00	1.694019e+00
1.689999999999925e+00	1.695033e+00
1.690999999999925e+00	1.696047e+00
1.691999999999924e+00	1.697062e+00
1.692999999999924e+00	1.698076e+00
1.693999999999924e+00	1.699091e+00
1.694999999999924e+00	1.700106e+00
1.695999999999924e+00	1.701121e+00
1.696999999999924e+00	1.702137e+00
1.697999999999924e+00	1.703152e+00
1.698999999999924e+00	1.704168e+00
1.699999999999924e+00	1.705184e+00
1.700999999999923e+00	1.706201e+00
1.701999999999923e+00	1.707218e+00
1.702999999999923e+00	1.708235e+00
1.703999999999923e+00	1.709252e+00
1.704999999999923e+00	1.710269e+00
1.705999999999923e+00	1.711287e+00
1.706999999999923e+00	1.712306e+00
1.707999999999923e+00	1.713324e+00
1.708999999999923e+00	1.714343e+00
1.709999999999922e+00	1.715362e+00
1.710999999999922e+00	1.716382e+00
1.711999999999922e+00	1.717402e+00
1.712999999999922e+00	1.718423e+00
1.713999999999922e+00	1.719444e+00
1.714999999999922e+00	1.720465e+00
1.715999999999922e+00	1.721487e+00
1.716999999999922e+00	1.722510e+00
1.717999999999922e+00	1.723533e+00
1.718999999999921e+00	1.724557e+00
1.719999999999921e+00	1.725581e+00
1.720999999999921e+00	1.726606e+00
1.721999999999921e+00	1.727631e+00
1.722999999999921e+00	1.728657e+00
1.723999999999921e+00	1.729684e+00
1.724999999999921e+00	1.730712e+00
1.725999999999921e+00	1.731740e+00
1.726999999999921e+00	1.732769e+00
1.727999999999920e+00	1.733800e+00
1.728999999999920e+00	1.734830e+00
1.729999999999920e+00	1.735862e+00
1.730999999999920e+00	1.736895e+00
1.731999999999920e+00	1.737929e+00
1.732999999999920e+00	1.738964e+00
1.733999999999920e+00	1.740000e+00
1.734999999999920e+00	1.741038e+00
1.735999999999920e+00	1.742077e+00
1.736999999999919e+00	1.743117e+00
1.737999999999919e+00	1.744158e+00
1.738999999999919e+00	1.745201e+00
1.739999999999919e+00	1.746245e+00
1.740999999999919e+00	1.747291e+00
1.741999999999919e+00	1.748339e+00
1.742999999999919e+00	1.749389e+00
1.743999999999919e+00	1.750440e+00
1.744999999999919e+00	1.751494e+00
1.745999999999919e+00	1.752549e+00
1.746999999999918e+00	1.753607e+00
1.747999999999918e+00	1.754668e+00
1.748999999999918e+00	1.755730e+00
1.749999999999918e+00	1.756796e+00
1.750999999999918e+00	1.757864e+00
1.751999999999918e+00	1.758935e+00
1.752999999999918e+00	1.760010e+00
1.753999999999918e+00	1.761087e+00
1.754999999999918e+00	1.762168e+00
1.755999999999917e+00	1.763253e+00
1.756999999999917e+00	1.764342e+00
1.757999999999917e+00	1.765435e+00
1.758999999999917e+00	1.766532e+00
1.759999999999917e+00	1.767634e+00
1.760999999999917e+00	1.768741e+00
1.761999999999917e+00	1.769853e+00
1.762999999999917e+00	1.770971e+00
1.763999999999917e+00	1.772094e+00
1.764999999999916e+00	1.773224e+00
1.765999999999916e+00	1.774360e+00
1.766999999999916e+00	1.775503e+00
1.767999999999916e+00	1.776653e+00
1.768999999999916e+00	1.777811e+00
1.769999999999916e+00	1.778976e+00
1.770999999999916e+00	1.780150e+00
1.771999999999916e+00	1.781333e+00
1.772999999999916e+00	1.782525e+00
1.773999999999915e+00	1.783725e+00
1.774999999999915e+00	1.784936e+00
1.775999999999915e+00	1.786155e+00
1.776999999999915e+00	1.787384e+00
1.777999999999915e+00	1.788622e+00
1.778999999999915e+00	1.789867e+00
1.779999999999915e+00	1.791119e+00
1.780999999999915e+00	1.792374e+00
1.781999999999915e+00	1.793629e+00
1.782999999999914e+00	1.794875e+00
1.783999999999914e+00	1.796098e+00
1.784999999999914e+00	1.797275e+00
1.785999999999914e+00	1.798358e+00
1.786999999999914e+00	1.799235e+00
1.787999999999914e+00	1.799771e+00
1.788999999999914e+00	1.799960e+00
1.789999999999914e+00	1.799992e+00
1.790999999999914e+00	1.799998e+00
1.791999999999913e+00	1.799999e+00
1.792999999999913e+00	1.799999e+00
1.793999999999913e+00	1.799999e+00
1.794999999999913e+00	1.799999e+00
1.795999999999913e+00	1.799999e+00
1.796999999999913e+00	1.799999e+00
1.797999999999913e+00	1.800000e+00
1.798999999999913e+00	1.800000e+00
1.800000000000000e+00	1.800000e+00
