vcc	Id(Mp1)	Id(Mp2)	Id(Mp3)
1.795999999999912e+00	2.074425e-05	2.108676e-05	3.282505e-05
1.796999999999912e+00	2.074612e-05	2.108708e-05	3.282751e-05
1.797999999999912e+00	2.074798e-05	2.108741e-05	3.282996e-05
1.798999999999912e+00	2.074985e-05	2.108773e-05	3.283242e-05
1.799999999999912e+00	2.075171e-05	2.108805e-05	3.283487e-05
1.800999999999912e+00	2.075356e-05	2.108838e-05	3.283733e-05
1.801999999999912e+00	2.075541e-05	2.108870e-05	3.283978e-05
1.802999999999912e+00	2.075726e-05	2.108902e-05	3.284224e-05
1.803999999999911e+00	2.075911e-05	2.108934e-05	3.284469e-05
1.804999999999911e+00	2.076095e-05	2.108966e-05	3.284714e-05
1.805999999999911e+00	2.076279e-05	2.108998e-05	3.284959e-05
1.806999999999911e+00	2.076462e-05	2.109030e-05	3.285204e-05
1.807999999999911e+00	2.076645e-05	2.109062e-05	3.285448e-05
1.808999999999911e+00	2.076828e-05	2.109094e-05	3.285693e-05
1.809999999999911e+00	2.077010e-05	2.109125e-05	3.285938e-05
1.810999999999911e+00	2.077192e-05	2.109157e-05	3.286183e-05
1.811999999999911e+00	2.077374e-05	2.109189e-05	3.286427e-05
1.812999999999910e+00	2.077556e-05	2.109220e-05	3.286672e-05
1.813999999999910e+00	2.077737e-05	2.109252e-05	3.286916e-05
1.814999999999910e+00	2.077918e-05	2.109283e-05	3.287160e-05
1.815999999999910e+00	2.078098e-05	2.109314e-05	3.287404e-05
1.816999999999910e+00	2.078279e-05	2.109346e-05	3.287649e-05
1.817999999999910e+00	2.078459e-05	2.109377e-05	3.287893e-05
1.818999999999910e+00	2.078638e-05	2.109408e-05	3.288137e-05
1.819999999999910e+00	2.078818e-05	2.109440e-05	3.288381e-05
1.820999999999910e+00	2.078997e-05	2.109471e-05	3.288624e-05
1.821999999999909e+00	2.079176e-05	2.109502e-05	3.288868e-05
1.822999999999909e+00	2.079355e-05	2.109533e-05	3.289112e-05
1.823999999999909e+00	2.079533e-05	2.109564e-05	3.289356e-05
1.824999999999909e+00	2.079711e-05	2.109595e-05	3.289599e-05
1.825999999999909e+00	2.079889e-05	2.109626e-05	3.289843e-05
1.826999999999909e+00	2.080067e-05	2.109656e-05	3.290087e-05
1.827999999999909e+00	2.080244e-05	2.109687e-05	3.290330e-05
1.828999999999909e+00	2.080421e-05	2.109718e-05	3.290573e-05
1.829999999999909e+00	2.080598e-05	2.109749e-05	3.290816e-05
1.830999999999908e+00	2.080774e-05	2.109779e-05	3.291060e-05
1.831999999999908e+00	2.080951e-05	2.109810e-05	3.291303e-05
1.832999999999908e+00	2.081127e-05	2.109841e-05	3.291546e-05
1.833999999999908e+00	2.081303e-05	2.109871e-05	3.291789e-05
1.834999999999908e+00	2.081478e-05	2.109902e-05	3.292032e-05
1.835999999999908e+00	2.081654e-05	2.109932e-05	3.292275e-05
1.836999999999908e+00	2.081829e-05	2.109963e-05	3.292518e-05
1.837999999999908e+00	2.082004e-05	2.109993e-05	3.292761e-05
1.838999999999908e+00	2.082179e-05	2.110023e-05	3.293004e-05
1.839999999999907e+00	2.082354e-05	2.110054e-05	3.293246e-05
1.840999999999907e+00	2.082528e-05	2.110084e-05	3.293489e-05
1.841999999999907e+00	2.082702e-05	2.110114e-05	3.293732e-05
1.842999999999907e+00	2.082876e-05	2.110144e-05	3.293974e-05
1.843999999999907e+00	2.083050e-05	2.110175e-05	3.294217e-05
1.844999999999907e+00	2.083223e-05	2.110205e-05	3.294459e-05
1.845999999999907e+00	2.083397e-05	2.110235e-05	3.294702e-05
1.846999999999907e+00	2.083570e-05	2.110265e-05	3.294944e-05
1.847999999999907e+00	2.083743e-05	2.110295e-05	3.295187e-05
1.848999999999906e+00	2.083916e-05	2.110325e-05	3.295429e-05
1.849999999999906e+00	2.084088e-05	2.110355e-05	3.295672e-05
1.850999999999906e+00	2.084260e-05	2.110385e-05	3.295913e-05
1.851999999999906e+00	2.084433e-05	2.110415e-05	3.296156e-05
1.852999999999906e+00	2.084605e-05	2.110444e-05	3.296398e-05
1.853999999999906e+00	2.084776e-05	2.110474e-05	3.296640e-05
1.854999999999906e+00	2.084948e-05	2.110504e-05	3.296882e-05
1.855999999999906e+00	2.085120e-05	2.110534e-05	3.297124e-05
1.856999999999906e+00	2.085291e-05	2.110564e-05	3.297366e-05
1.857999999999906e+00	2.085462e-05	2.110593e-05	3.297608e-05
1.858999999999905e+00	2.085633e-05	2.110623e-05	3.297850e-05
1.859999999999905e+00	2.085804e-05	2.110653e-05	3.298092e-05
1.860999999999905e+00	2.085975e-05	2.110682e-05	3.298334e-05
1.861999999999905e+00	2.086145e-05	2.110712e-05	3.298576e-05
1.862999999999905e+00	2.086316e-05	2.110741e-05	3.298817e-05
1.863999999999905e+00	2.086486e-05	2.110771e-05	3.299059e-05
1.864999999999905e+00	2.086656e-05	2.110800e-05	3.299301e-05
1.865999999999905e+00	2.086826e-05	2.110830e-05	3.299542e-05
1.866999999999905e+00	2.086995e-05	2.110859e-05	3.299784e-05
1.867999999999904e+00	2.087165e-05	2.110889e-05	3.300026e-05
1.868999999999904e+00	2.087335e-05	2.110918e-05	3.300267e-05
1.869999999999904e+00	2.087504e-05	2.110947e-05	3.300509e-05
1.870999999999904e+00	2.087673e-05	2.110977e-05	3.300750e-05
1.871999999999904e+00	2.087842e-05	2.111006e-05	3.300992e-05
1.872999999999904e+00	2.088011e-05	2.111035e-05	3.301233e-05
1.873999999999904e+00	2.088180e-05	2.111065e-05	3.301474e-05
1.874999999999904e+00	2.088348e-05	2.111094e-05	3.301716e-05
1.875999999999904e+00	2.088517e-05	2.111123e-05	3.301957e-05
1.876999999999903e+00	2.088685e-05	2.111152e-05	3.302199e-05
1.877999999999903e+00	2.088853e-05	2.111181e-05	3.302440e-05
1.878999999999903e+00	2.089021e-05	2.111211e-05	3.302681e-05
1.879999999999903e+00	2.089189e-05	2.111240e-05	3.302922e-05
1.880999999999903e+00	2.089357e-05	2.111269e-05	3.303164e-05
1.881999999999903e+00	2.089525e-05	2.111298e-05	3.303405e-05
1.882999999999903e+00	2.089692e-05	2.111327e-05	3.303646e-05
1.883999999999903e+00	2.089860e-05	2.111356e-05	3.303887e-05
1.884999999999903e+00	2.090027e-05	2.111385e-05	3.304128e-05
1.885999999999902e+00	2.090194e-05	2.111414e-05	3.304369e-05
1.886999999999902e+00	2.090361e-05	2.111443e-05	3.304610e-05
1.887999999999902e+00	2.090528e-05	2.111472e-05	3.304851e-05
1.888999999999902e+00	2.090695e-05	2.111501e-05	3.305092e-05
1.889999999999902e+00	2.090862e-05	2.111529e-05	3.305333e-05
1.890999999999902e+00	2.091029e-05	2.111558e-05	3.305574e-05
1.891999999999902e+00	2.091195e-05	2.111587e-05	3.305815e-05
1.892999999999902e+00	2.091361e-05	2.111616e-05	3.306056e-05
1.893999999999902e+00	2.091528e-05	2.111645e-05	3.306297e-05
1.894999999999901e+00	2.091694e-05	2.111674e-05	3.306538e-05
1.895999999999901e+00	2.091860e-05	2.111702e-05	3.306779e-05
1.896999999999901e+00	2.092026e-05	2.111731e-05	3.307020e-05
1.897999999999901e+00	2.092192e-05	2.111760e-05	3.307260e-05
1.898999999999901e+00	2.092358e-05	2.111789e-05	3.307501e-05
1.899999999999901e+00	2.092523e-05	2.111817e-05	3.307742e-05
1.900999999999901e+00	2.092689e-05	2.111846e-05	3.307982e-05
1.901999999999901e+00	2.092854e-05	2.111875e-05	3.308223e-05
1.902999999999901e+00	2.093020e-05	2.111903e-05	3.308464e-05
1.903999999999900e+00	2.093185e-05	2.111932e-05	3.308704e-05
1.904999999999900e+00	2.093350e-05	2.111961e-05	3.308945e-05
1.905999999999900e+00	2.093515e-05	2.111989e-05	3.309186e-05
1.906999999999900e+00	2.093680e-05	2.112018e-05	3.309426e-05
1.907999999999900e+00	2.093845e-05	2.112046e-05	3.309667e-05
1.908999999999900e+00	2.094010e-05	2.112075e-05	3.309907e-05
1.909999999999900e+00	2.094175e-05	2.112103e-05	3.310148e-05
1.910999999999900e+00	2.094339e-05	2.112132e-05	3.310389e-05
1.911999999999900e+00	2.094504e-05	2.112160e-05	3.310629e-05
1.912999999999899e+00	2.094668e-05	2.112189e-05	3.310870e-05
1.913999999999899e+00	2.094833e-05	2.112217e-05	3.311110e-05
1.914999999999899e+00	2.094997e-05	2.112246e-05	3.311351e-05
1.915999999999899e+00	2.095161e-05	2.112274e-05	3.311591e-05
1.916999999999899e+00	2.095325e-05	2.112303e-05	3.311831e-05
1.917999999999899e+00	2.095489e-05	2.112331e-05	3.312072e-05
1.918999999999899e+00	2.095653e-05	2.112359e-05	3.312312e-05
1.919999999999899e+00	2.095817e-05	2.112388e-05	3.312553e-05
1.920999999999899e+00	2.095981e-05	2.112416e-05	3.312793e-05
1.921999999999898e+00	2.096145e-05	2.112444e-05	3.313033e-05
1.922999999999898e+00	2.096308e-05	2.112473e-05	3.313274e-05
1.923999999999898e+00	2.096472e-05	2.112501e-05	3.313514e-05
1.924999999999898e+00	2.096635e-05	2.112529e-05	3.313754e-05
1.925999999999898e+00	2.096799e-05	2.112557e-05	3.313995e-05
1.926999999999898e+00	2.096962e-05	2.112586e-05	3.314235e-05
1.927999999999898e+00	2.097125e-05	2.112614e-05	3.314475e-05
1.928999999999898e+00	2.097289e-05	2.112642e-05	3.314715e-05
1.929999999999898e+00	2.097452e-05	2.112670e-05	3.314955e-05
1.930999999999897e+00	2.097615e-05	2.112699e-05	3.315196e-05
1.931999999999897e+00	2.097778e-05	2.112727e-05	3.315436e-05
1.932999999999897e+00	2.097941e-05	2.112755e-05	3.315676e-05
1.933999999999897e+00	2.098103e-05	2.112783e-05	3.315916e-05
1.934999999999897e+00	2.098266e-05	2.112811e-05	3.316157e-05
1.935999999999897e+00	2.098429e-05	2.112840e-05	3.316397e-05
1.936999999999897e+00	2.098592e-05	2.112868e-05	3.316637e-05
1.937999999999897e+00	2.098754e-05	2.112896e-05	3.316877e-05
1.938999999999897e+00	2.098917e-05	2.112924e-05	3.317117e-05
1.939999999999896e+00	2.099079e-05	2.112952e-05	3.317357e-05
1.940999999999896e+00	2.099241e-05	2.112980e-05	3.317597e-05
1.941999999999896e+00	2.099404e-05	2.113008e-05	3.317837e-05
1.942999999999896e+00	2.099566e-05	2.113036e-05	3.318078e-05
1.943999999999896e+00	2.099728e-05	2.113064e-05	3.318318e-05
1.944999999999896e+00	2.099890e-05	2.113092e-05	3.318558e-05
1.945999999999896e+00	2.100052e-05	2.113120e-05	3.318798e-05
1.946999999999896e+00	2.100214e-05	2.113148e-05	3.319038e-05
1.947999999999896e+00	2.100376e-05	2.113176e-05	3.319278e-05
1.948999999999895e+00	2.100538e-05	2.113204e-05	3.319518e-05
1.949999999999895e+00	2.100700e-05	2.113232e-05	3.319758e-05
1.950999999999895e+00	2.100862e-05	2.113260e-05	3.319998e-05
1.951999999999895e+00	2.101023e-05	2.113288e-05	3.320238e-05
1.952999999999895e+00	2.101185e-05	2.113316e-05	3.320478e-05
1.953999999999895e+00	2.101347e-05	2.113344e-05	3.320718e-05
1.954999999999895e+00	2.101508e-05	2.113372e-05	3.320958e-05
1.955999999999895e+00	2.101670e-05	2.113400e-05	3.321198e-05
1.956999999999895e+00	2.101831e-05	2.113428e-05	3.321438e-05
1.957999999999894e+00	2.101993e-05	2.113455e-05	3.321678e-05
1.958999999999894e+00	2.102154e-05	2.113483e-05	3.321917e-05
1.959999999999894e+00	2.102315e-05	2.113511e-05	3.322157e-05
1.960999999999894e+00	2.102476e-05	2.113539e-05	3.322397e-05
1.961999999999894e+00	2.102638e-05	2.113567e-05	3.322637e-05
1.962999999999894e+00	2.102799e-05	2.113595e-05	3.322877e-05
1.963999999999894e+00	2.102960e-05	2.113623e-05	3.323117e-05
1.964999999999894e+00	2.103121e-05	2.113650e-05	3.323357e-05
1.965999999999894e+00	2.103282e-05	2.113678e-05	3.323597e-05
1.966999999999894e+00	2.103443e-05	2.113706e-05	3.323837e-05
1.967999999999893e+00	2.103603e-05	2.113734e-05	3.324077e-05
1.968999999999893e+00	2.103764e-05	2.113762e-05	3.324317e-05
1.969999999999893e+00	2.103925e-05	2.113789e-05	3.324556e-05
1.970999999999893e+00	2.104086e-05	2.113817e-05	3.324796e-05
1.971999999999893e+00	2.104247e-05	2.113845e-05	3.325036e-05
1.972999999999893e+00	2.104407e-05	2.113873e-05	3.325276e-05
1.973999999999893e+00	2.104568e-05	2.113900e-05	3.325516e-05
1.974999999999893e+00	2.104728e-05	2.113928e-05	3.325755e-05
1.975999999999893e+00	2.104889e-05	2.113956e-05	3.325995e-05
1.976999999999892e+00	2.105049e-05	2.113983e-05	3.326235e-05
1.977999999999892e+00	2.105210e-05	2.114011e-05	3.326475e-05
1.978999999999892e+00	2.105370e-05	2.114039e-05	3.326715e-05
1.979999999999892e+00	2.105530e-05	2.114066e-05	3.326955e-05
1.980999999999892e+00	2.105691e-05	2.114094e-05	3.327194e-05
1.981999999999892e+00	2.105851e-05	2.114122e-05	3.327434e-05
1.982999999999892e+00	2.106011e-05	2.114150e-05	3.327674e-05
1.983999999999892e+00	2.106171e-05	2.114177e-05	3.327914e-05
1.984999999999892e+00	2.106332e-05	2.114205e-05	3.328154e-05
1.985999999999891e+00	2.106492e-05	2.114232e-05	3.328393e-05
1.986999999999891e+00	2.106652e-05	2.114260e-05	3.328633e-05
1.987999999999891e+00	2.106812e-05	2.114288e-05	3.328873e-05
1.988999999999891e+00	2.106972e-05	2.114315e-05	3.329113e-05
1.989999999999891e+00	2.107132e-05	2.114343e-05	3.329352e-05
1.990999999999891e+00	2.107291e-05	2.114371e-05	3.329592e-05
1.991999999999891e+00	2.107451e-05	2.114398e-05	3.329832e-05
1.992999999999891e+00	2.107611e-05	2.114426e-05	3.330072e-05
1.993999999999891e+00	2.107771e-05	2.114453e-05	3.330311e-05
1.994999999999890e+00	2.107931e-05	2.114481e-05	3.330551e-05
1.995999999999890e+00	2.108090e-05	2.114508e-05	3.330791e-05
1.996999999999890e+00	2.108250e-05	2.114536e-05	3.331031e-05
1.997999999999890e+00	2.108410e-05	2.114563e-05	3.331270e-05
1.998999999999890e+00	2.108569e-05	2.114591e-05	3.331510e-05
2.000000000000000e+00	2.108729e-05	2.114618e-05	3.331750e-05
